"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000003402.23",267.652256670191,0.791494406111948,0.195218835081045,4.05439570307526,5.02640700427005e-05,0.0031646757574757
"ENSG00000003436.18",213.116367063017,1.60611676435255,0.527815934508725,3.04294861019584,0.00234272336862663,0.0798369547216233
"ENSG00000003509.18",255.474202637396,0.0945350214301818,0.319295321282439,0.296073932591573,0.767173620773158,1
"ENSG00000003756.19",404.526837257662,0.0293411510332341,0.278100302932191,0.10550564211499,0.915974593218333,1
"ENSG00000003989.20",186.060209294929,-0.175127026700812,0.731949302740879,-0.239261142875642,0.810903093935392,1
"ENSG00000004059.13",211.544648956545,-0.436450185623897,1.1464704563996,-0.38069030317147,0.703433064993874,1
"ENSG00000004139.16",4.65763610027457,0.780287884544318,1.21356121972664,0.642973648020889,0.520241199157364,1
"ENSG00000004142.14",493.562302280805,0.214700030237452,0.283395899261694,0.757597519218841,0.448691965761929,1
"ENSG00000004399.15",106.627557845191,-0.788857932111668,0.341077933349208,-2.31283778567992,0.020731559446845,0.379082222429179
"ENSG00000004455.20",1709.2498907928,0.177247132545195,0.143714508103877,1.23332803962339,0.217453400649694,1
"ENSG00000004468.15",1.16849420854638,0.760160723751372,1.72602562804058,0.440411029478353,0.659639438023946,NA
"ENSG00000004478.10",1125.56319514452,-0.0375333311892168,0.255280792765203,-0.147027634874741,0.883110207875655,1
"ENSG00000004487.20",552.107700633469,-0.305008315390831,0.319524393750463,-0.954569733505328,0.339795329131378,1
"ENSG00000004534.17",185.410999291912,-0.121337467703186,0.187449999841011,-0.647305776506274,0.517434063695033,1
"ENSG00000004660.17",102.178027874628,-1.27183162809196,0.503375029412861,-2.52660850017815,0.0115169807573004,0.256567118376246
"ENSG00000004700.18",246.815465908793,0.519732578401129,0.8193514318455,0.63432192610012,NA,NA
"ENSG00000004766.19",91.9019626205509,-0.523812867485394,0.341688654549259,-1.53301217500588,0.125272855126974,0.984220699030236
"ENSG00000004776.15",5.2208100411748,-0.90562493207351,0.881884326238559,-1.02692031724411,0.30445798648872,1
"ENSG00000004777.20",29.2453670728902,3.26340973460651,1.26616767239762,2.57739145118665,0.00995491428090092,0.230948247310905
"ENSG00000004779.12",5133.45197623599,-0.143749930785293,0.226811596569317,-0.633785630715585,0.526220732028155,1
"ENSG00000004799.10",55.6851390939334,-0.100058302069576,0.894510563039175,-0.111858155961423,0.910935875019617,1
"ENSG00000004838.16",6.15001258078215,0.145462450746049,0.972942525382226,0.149507752977395,0.881152992134193,1
"ENSG00000004846.17",5.84250791559313,0.85606123271057,1.20260917531381,0.711836605177396,0.476565962415885,1
"ENSG00000004864.16",302.264422088825,0.0146279130222773,0.219090475540079,0.0667665401073148,0.946767561074441,1
"ENSG00000004866.24",154.639476926932,-0.224021669796331,0.401859518278803,-0.557462644547612,0.577211374802702,1
"ENSG00000004897.14",460.047640554141,0.46707301342505,0.643738824985674,0.725562907341256,0.468106767205679,1
"ENSG00000004939.17",14.7311043995826,-0.358168108684837,0.552083745683925,-0.648756844382613,0.516495555735038,1
"ENSG00000004961.17",1124.81276743264,0.0160318265012195,0.178623968356458,0.0897518213749834,0.928484434572739,1
"ENSG00000004975.14",128.036935761261,-0.197339281701602,0.63918373880037,-0.308736392562131,0.757522058028365,1
"ENSG00000005007.16",616.393940788411,0.186476005878921,0.203187337326952,0.917754070367387,0.358747632911145,1
"ENSG00000005020.15",187.45177450588,-0.166321547398694,0.348416928644237,-0.477363565673707,0.633103253874345,1
"ENSG00000005022.8",14019.9067291712,0.226819506514089,0.46035935967511,0.49270097750193,0.6222238868618,1
"ENSG00000005059.18",538.539368481229,0.31079204587029,0.412264964821703,0.753864801498963,0.450930407977772,1
"ENSG00000005073.7",202.564824889293,0.0613805069807036,0.26161121031227,0.234624911170425,0.814499872878009,1
"ENSG00000005075.18",930.284108982062,-0.205546818233088,0.215176445432554,-0.955247763387352,0.339452416859446,1
"ENSG00000005100.14",264.878984172105,0.131212971395683,0.236257983654312,0.555380052627854,0.578634733555087,1
"ENSG00000005102.16",4.2131106564652,-1.42626161886762,1.03488550727066,-1.37818300560528,0.168146792848976,1
"ENSG00000005108.18",1.1685382359034,-4.05105305271254,2.04557432711439,-1.980398853767,0.0476587286609244,NA
